
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
20:30:00;920;Réelle
20:00:00;776;Réelle
19:30:00;534;Réelle
19:00:00;1020;Réelle
18:30:00;404;Réelle
18:00:00;778;Réelle
17:30:00;516;Réelle
17:00:00;354;Réelle
16:30:00;612;Réelle
16:00:00;732;Réelle
15:30:00;410;Réelle
15:00:00;300;Réelle
14:30:00;306;Réelle
14:00:00;746;Réelle
13:30:00;2360;Réelle
13:00:00;3696;Réelle
12:30:00;1604;Réelle
12:00:00;350;Réelle
11:30:00;364;Réelle
11:00:00;372;Réelle
10:30:00;376;Réelle
10:00:00;418;Réelle
09:30:00;444;Réelle
09:00:00;448;Réelle
08:30:00;450;Réelle
08:00:00;526;Réelle
07:30:00;366;Réelle
07:00:00;42;Réelle
06:30:00;50;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;50;Réelle
04:00:00;578;Réelle
03:30:00;656;Réelle
03:00:00;452;Réelle
02:30:00;788;Réelle
02:00:00;770;Réelle
01:30:00;2676;Réelle
01:00:00;940;Réelle
00:30:00;50;Réelle

29/07/2021;;
00:00:00;50;Réelle
00:00:00;50;Réelle
23:30:00;52;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:30:00;52;Réelle
22:00:00;50;Réelle
22:00:00;50;Réelle
21:30:00;42;Réelle
21:30:00;42;Réelle
21:00:00;20;Réelle
21:00:00;20;Réelle
20:30:00;0;Réelle
20:30:00;0;Réelle
20:00:00;0;Réelle
20:00:00;0;Réelle
19:30:00;0;Réelle
19:30:00;0;Réelle
19:00:00;0;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:30:00;0;Réelle
18:00:00;2;Réelle
18:00:00;2;Réelle
17:30:00;2;Réelle
17:30:00;2;Réelle
17:00:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:30:00;0;Réelle
16:00:00;0;Réelle
16:00:00;0;Réelle
15:30:00;0;Réelle
15:30:00;0;Réelle
15:00:00;2;Réelle
15:00:00;2;Réelle
14:30:00;0;Réelle
14:30:00;0;Réelle
14:00:00;0;Réelle
14:00:00;0;Réelle
13:30:00;46;Réelle
13:30:00;46;Réelle
13:00:00;966;Réelle
13:00:00;966;Réelle
12:30:00;334;Réelle
12:30:00;334;Réelle
12:00:00;1668;Réelle
12:00:00;1668;Réelle
11:30:00;0;Réelle
11:30:00;0;Réelle
11:00:00;2;Réelle
11:00:00;2;Réelle
10:30:00;30;Réelle
10:30:00;30;Réelle
10:00:00;28;Réelle
10:00:00;28;Réelle
09:30:00;0;Réelle
09:30:00;0;Réelle
09:00:00;170;Réelle
09:00:00;170;Réelle
08:30:00;312;Réelle
08:30:00;312;Réelle
08:00:00;500;Réelle
08:00:00;500;Réelle
07:30:00;678;Réelle
07:30:00;678;Réelle
07:00:00;364;Réelle
07:00:00;364;Réelle
06:30:00;188;Réelle
06:30:00;188;Réelle
06:00:00;194;Réelle
06:00:00;194;Réelle
05:30:00;180;Réelle
05:30:00;180;Réelle
05:00:00;192;Réelle
05:00:00;192;Réelle
04:30:00;178;Réelle
04:30:00;178;Réelle
04:00:00;194;Réelle
04:00:00;194;Réelle
03:30:00;176;Réelle
03:30:00;176;Réelle
03:00:00;194;Réelle
03:00:00;194;Réelle
02:30:00;178;Réelle
02:30:00;178;Réelle
02:00:00;194;Réelle
02:00:00;194;Réelle
01:30:00;1764;Réelle
01:30:00;1764;Réelle
01:00:00;1054;Réelle
01:00:00;1054;Réelle
00:30:00;252;Réelle
00:30:00;252;Réelle

28/07/2021;;
00:00:00;364;Réelle
23:30:00;472;Réelle
23:00:00;600;Réelle
22:30:00;872;Réelle
22:00:00;802;Réelle
21:30:00;516;Réelle
21:00:00;1056;Réelle
20:30:00;436;Réelle
20:00:00;228;Réelle
19:30:00;1188;Réelle
19:00:00;616;Réelle
18:30:00;328;Réelle
18:00:00;256;Réelle
17:30:00;234;Réelle
17:00:00;212;Réelle
16:30:00;222;Réelle
16:00:00;266;Réelle
15:30:00;220;Réelle
15:00:00;278;Réelle
14:30:00;340;Réelle
14:00:00;1142;Réelle
13:30:00;230;Réelle
13:00:00;2070;Réelle
12:30:00;1464;Réelle
12:00:00;532;Réelle
11:30:00;242;Réelle
11:00:00;238;Réelle
10:30:00;336;Réelle
10:00:00;514;Réelle
09:30:00;272;Réelle
09:00:00;290;Réelle
08:30:00;188;Réelle
08:00:00;334;Réelle
07:30:00;640;Réelle
07:00:00;364;Réelle
06:30:00;200;Réelle
06:00:00;190;Réelle
05:30:00;198;Réelle
05:00:00;188;Réelle
04:30:00;216;Réelle
04:00:00;272;Réelle
03:30:00;310;Réelle
03:00:00;1784;Réelle
02:30:00;1762;Réelle
02:00:00;0;Réelle
01:30:00;0;Réelle
01:00:00;0;Réelle
00:30:00;0;Réelle

27/07/2021;;
00:00:00;0;Réelle
23:30:00;0;Réelle
23:00:00;0;Réelle
22:30:00;0;Réelle
22:00:00;0;Réelle
21:30:00;0;Réelle
21:00:00;0;Réelle
20:30:00;0;Réelle
20:00:00;0;Réelle
19:30:00;252;Réelle
19:00:00;1186;Réelle
18:30:00;6;Réelle
18:00:00;24;Réelle
17:30:00;36;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:00:00;0;Réelle
15:30:00;0;Réelle
15:00:00;0;Réelle
14:30:00;228;Réelle
14:00:00;1570;Réelle
13:30:00;0;Réelle
13:00:00;1832;Réelle
12:30:00;1164;Réelle
12:00:00;20;Réelle
11:30:00;30;Réelle
11:00:00;36;Réelle
10:30:00;38;Réelle
10:00:00;34;Réelle
09:30:00;36;Réelle
09:00:00;76;Réelle
08:30:00;74;Réelle
08:00:00;42;Réelle
07:30:00;40;Réelle
07:00:00;46;Réelle
06:30:00;50;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;614;Réelle
04:00:00;728;Réelle
03:30:00;918;Réelle
03:00:00;1100;Réelle
02:30:00;1080;Réelle
02:00:00;410;Réelle
01:30:00;2284;Réelle
01:00:00;1204;Réelle
00:30:00;356;Réelle

26/07/2021;;
00:00:00;396;Réelle
23:30:00;470;Réelle
23:00:00;622;Réelle
22:30:00;814;Réelle
22:00:00;982;Réelle
21:30:00;712;Réelle
21:00:00;418;Réelle
20:30:00;354;Réelle
20:00:00;368;Réelle
19:30:00;394;Réelle
19:00:00;414;Réelle
18:30:00;374;Réelle
18:00:00;528;Réelle
17:30:00;430;Réelle
17:00:00;368;Réelle
16:30:00;374;Réelle
16:00:00;396;Réelle
15:30:00;464;Réelle
15:00:00;530;Réelle
14:30:00;384;Réelle
14:00:00;364;Réelle
13:30:00;986;Réelle
13:00:00;4820;Réelle
12:30:00;1620;Réelle
12:00:00;398;Réelle
11:30:00;406;Réelle
11:00:00;392;Réelle
10:30:00;444;Réelle
10:00:00;412;Réelle
09:30:00;678;Réelle
09:00:00;458;Réelle
08:30:00;448;Réelle
08:00:00;462;Réelle
07:30:00;54;Réelle
07:00:00;46;Réelle
06:30:00;52;Réelle
06:00:00;50;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;52;Réelle
04:00:00;1142;Réelle
03:30:00;52;Réelle
03:00:00;882;Réelle
02:30:00;390;Réelle
02:00:00;112;Réelle
01:30:00;2688;Réelle
01:00:00;950;Réelle
00:30:00;50;Réelle

25/07/2021;;
00:00:00;50;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;52;Réelle
21:30:00;42;Réelle
21:00:00;40;Réelle
20:30:00;38;Réelle
20:00:00;36;Réelle
19:30:00;38;Réelle
19:00:00;28;Réelle
18:30:00;8;Réelle
18:00:00;34;Réelle
17:30:00;34;Réelle
17:00:00;0;Réelle
16:30:00;20;Réelle
16:00:00;116;Réelle
15:30:00;274;Réelle
15:00:00;394;Réelle
14:30:00;358;Réelle
14:00:00;364;Réelle
13:30:00;726;Réelle
13:00:00;1578;Réelle
12:30:00;1108;Réelle
12:00:00;398;Réelle
11:30:00;458;Réelle
11:00:00;436;Réelle
10:30:00;514;Réelle
10:00:00;404;Réelle
09:30:00;426;Réelle
09:00:00;678;Réelle
08:30:00;402;Réelle
08:00:00;404;Réelle
07:30:00;344;Réelle
07:00:00;350;Réelle
06:30:00;350;Réelle
06:00:00;406;Réelle
05:30:00;332;Réelle
05:00:00;352;Réelle
04:30:00;330;Réelle
04:00:00;360;Réelle
03:30:00;346;Réelle
03:00:00;348;Réelle
02:30:00;348;Réelle
02:00:00;336;Réelle
01:30:00;2568;Réelle
01:00:00;1196;Réelle
00:30:00;472;Réelle

24/07/2021;;
00:00:00;488;Réelle
23:30:00;1174;Réelle
23:00:00;88;Réelle
22:30:00;52;Réelle
22:00:00;56;Réelle
21:30:00;48;Réelle
21:00:00;28;Réelle
20:30:00;0;Réelle
20:00:00;352;Réelle
19:30:00;76;Réelle
19:00:00;0;Réelle
18:30:00;118;Réelle
18:00:00;858;Réelle
17:30:00;260;Réelle
17:00:00;172;Réelle
16:30:00;350;Réelle
16:00:00;430;Réelle
15:30:00;396;Réelle
15:00:00;556;Réelle
14:30:00;1018;Réelle
14:00:00;340;Réelle
13:30:00;1906;Réelle
13:00:00;1902;Réelle
12:30:00;912;Réelle
12:00:00;360;Réelle
11:30:00;388;Réelle
11:00:00;626;Réelle
10:30:00;130;Réelle
10:00:00;0;Réelle
09:30:00;0;Réelle
09:00:00;0;Réelle
08:30:00;0;Réelle
08:00:00;50;Réelle
07:30:00;40;Réelle
07:00:00;42;Réelle
06:30:00;50;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;50;Réelle
04:00:00;52;Réelle
03:30:00;50;Réelle
03:00:00;52;Réelle
02:30:00;50;Réelle
02:00:00;52;Réelle
01:30:00;2610;Réelle
01:00:00;938;Réelle
00:30:00;52;Réelle

23/07/2021;;
00:00:00;50;Réelle
23:30:00;50;Réelle
23:00:00;52;Réelle
22:30:00;52;Réelle
22:00:00;140;Réelle
21:30:00;42;Réelle
21:00:00;36;Réelle
20:30:00;30;Réelle
20:00:00;22;Réelle
19:30:00;30;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:00:00;0;Réelle
17:30:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:00:00;2;Réelle
15:30:00;0;Réelle
15:00:00;28;Réelle
14:30:00;190;Réelle
14:00:00;248;Réelle
13:30:00;308;Réelle
13:00:00;1246;Réelle
12:30:00;656;Réelle
12:00:00;244;Réelle
11:30:00;326;Réelle
11:00:00;374;Réelle
10:30:00;404;Réelle
10:00:00;416;Réelle
09:30:00;186;Réelle
09:00:00;38;Réelle
08:30:00;40;Réelle
08:00:00;52;Réelle
07:30:00;112;Réelle
07:00:00;40;Réelle
06:30:00;48;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;52;Réelle
04:00:00;50;Réelle
03:30:00;50;Réelle
03:00:00;52;Réelle
02:30:00;50;Réelle
02:00:00;52;Réelle
01:30:00;2054;Réelle
01:00:00;934;Réelle
00:30:00;52;Réelle

22/07/2021;;
00:00:00;50;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;86;Réelle
21:30:00;108;Réelle
21:00:00;38;Réelle
20:30:00;12;Réelle
20:00:00;4;Réelle
19:30:00;0;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:00:00;0;Réelle
17:30:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:00:00;0;Réelle
15:30:00;0;Réelle
15:00:00;58;Réelle
14:30:00;170;Réelle
14:00:00;222;Réelle
13:30:00;674;Réelle
13:00:00;1506;Réelle
12:30:00;636;Réelle
12:00:00;358;Réelle
11:30:00;366;Réelle
11:00:00;398;Réelle
10:30:00;434;Réelle
10:00:00;406;Réelle
09:30:00;454;Réelle
09:00:00;408;Réelle
08:30:00;408;Réelle
08:00:00;496;Réelle
07:30:00;310;Réelle
07:00:00;42;Réelle
06:30:00;48;Réelle
06:00:00;52;Réelle
05:30:00;50;Réelle
05:00:00;52;Réelle
04:30:00;50;Réelle
04:00:00;50;Réelle
03:30:00;52;Réelle
03:00:00;50;Réelle
02:30:00;52;Réelle
02:00:00;50;Réelle
01:30:00;2576;Réelle
01:00:00;952;Réelle
00:30:00;46;Réelle

21/07/2021;;
00:00:00;52;Réelle
23:30:00;50;Réelle
23:00:00;52;Réelle
22:30:00;52;Réelle
22:00:00;156;Réelle
21:30:00;40;Réelle
21:00:00;14;Réelle
20:30:00;286;Réelle
20:00:00;4;Réelle
19:30:00;0;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:00:00;4;Réelle
17:30:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:00:00;66;Réelle
15:30:00;276;Réelle
15:00:00;204;Réelle
14:30:00;230;Réelle
14:00:00;190;Réelle
13:30:00;220;Réelle
13:00:00;1042;Réelle
12:30:00;638;Réelle
12:00:00;388;Réelle
11:30:00;376;Réelle
11:00:00;382;Réelle
10:30:00;474;Réelle
10:00:00;396;Réelle
09:30:00;402;Réelle
09:00:00;164;Réelle
08:30:00;492;Réelle
08:00:00;1376;Réelle
07:30:00;160;Réelle
07:00:00;42;Réelle
06:30:00;46;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;52;Réelle
04:00:00;50;Réelle
03:30:00;856;Réelle
03:00:00;356;Réelle
02:30:00;492;Réelle
02:00:00;370;Réelle
01:30:00;2366;Réelle
01:00:00;948;Réelle
00:30:00;52;Réelle

20/07/2021;;
00:00:00;50;Réelle
23:30:00;50;Réelle
23:00:00;52;Réelle
22:30:00;144;Réelle
22:00:00;110;Réelle
21:30:00;50;Réelle
21:00:00;88;Réelle
20:30:00;18;Réelle
20:00:00;0;Réelle
19:30:00;0;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:00:00;2;Réelle
17:30:00;0;Réelle
17:00:00;8;Réelle
16:30:00;0;Réelle
16:00:00;4;Réelle
15:30:00;186;Réelle
15:00:00;210;Réelle
14:30:00;198;Réelle
14:00:00;196;Réelle
13:30:00;394;Réelle
13:00:00;936;Réelle
12:30:00;584;Réelle
12:00:00;362;Réelle
11:30:00;370;Réelle
11:00:00;392;Réelle
10:30:00;388;Réelle
10:00:00;532;Réelle
09:30:00;408;Réelle
09:00:00;494;Réelle
08:30:00;40;Réelle
08:00:00;42;Réelle
07:30:00;214;Réelle
07:00:00;90;Réelle
06:30:00;48;Réelle
06:00:00;52;Réelle
05:30:00;50;Réelle
05:00:00;52;Réelle
04:30:00;50;Réelle
04:00:00;52;Réelle
03:30:00;50;Réelle
03:00:00;50;Réelle
02:30:00;52;Réelle
02:00:00;50;Réelle
01:30:00;2544;Réelle
01:00:00;940;Réelle
00:30:00;52;Réelle

19/07/2021;;
00:00:00;50;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;48;Réelle
21:30:00;42;Réelle
21:00:00;36;Réelle
20:30:00;32;Réelle
20:00:00;10;Réelle
19:30:00;70;Réelle
19:00:00;16;Réelle
18:30:00;8;Réelle
18:00:00;0;Réelle
17:30:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:00:00;0;Réelle
15:30:00;0;Réelle
15:00:00;192;Réelle
14:30:00;214;Réelle
14:00:00;320;Réelle
13:30:00;820;Réelle
13:00:00;1040;Réelle
12:30:00;706;Réelle
12:00:00;348;Réelle
11:30:00;380;Réelle
11:00:00;408;Réelle
10:30:00;396;Réelle
10:00:00;408;Réelle
09:30:00;502;Réelle
09:00:00;508;Réelle
08:30:00;402;Réelle
08:00:00;446;Réelle
07:30:00;696;Réelle
07:00:00;594;Réelle
06:30:00;324;Réelle
06:00:00;52;Réelle
05:30:00;50;Réelle
05:00:00;52;Réelle
04:30:00;50;Réelle
04:00:00;114;Réelle
03:30:00;1024;Réelle
03:00:00;406;Réelle
02:30:00;468;Réelle
02:00:00;1118;Réelle
01:30:00;2702;Réelle
01:00:00;950;Réelle
00:30:00;50;Réelle

18/07/2021;;
00:00:00;50;Réelle
00:00:00;50;Réelle
23:30:00;52;Réelle
23:30:00;52;Réelle
23:00:00;52;Réelle
23:00:00;52;Réelle
22:30:00;54;Réelle
22:30:00;54;Réelle
22:00:00;52;Réelle
22:00:00;52;Réelle
21:30:00;42;Réelle
21:30:00;42;Réelle
21:00:00;4;Réelle
21:00:00;4;Réelle
20:30:00;0;Réelle
20:30:00;0;Réelle
20:00:00;0;Réelle
20:00:00;0;Réelle
19:30:00;0;Réelle
19:30:00;0;Réelle
19:00:00;0;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:30:00;0;Réelle
18:00:00;2;Réelle
18:00:00;2;Réelle
17:30:00;0;Réelle
17:30:00;0;Réelle
17:00:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:30:00;0;Réelle
16:00:00;0;Réelle
16:00:00;0;Réelle
15:30:00;0;Réelle
15:30:00;0;Réelle
15:00:00;22;Réelle
15:00:00;22;Réelle
14:30:00;202;Réelle
14:30:00;202;Réelle
14:00:00;330;Réelle
14:00:00;330;Réelle
13:30:00;352;Réelle
13:30:00;352;Réelle
13:00:00;976;Réelle
13:00:00;976;Réelle
12:30:00;622;Réelle
12:30:00;622;Réelle
12:00:00;720;Réelle
12:00:00;720;Réelle
11:30:00;522;Réelle
11:30:00;522;Réelle
11:00:00;488;Réelle
11:00:00;488;Réelle
10:30:00;490;Réelle
10:30:00;490;Réelle
10:00:00;636;Réelle
10:00:00;636;Réelle
09:30:00;438;Réelle
09:30:00;438;Réelle
09:00:00;718;Réelle
09:00:00;718;Réelle
08:30:00;498;Réelle
08:30:00;498;Réelle
08:00:00;420;Réelle
08:00:00;420;Réelle
07:30:00;266;Réelle
07:30:00;266;Réelle
07:00:00;42;Réelle
07:00:00;42;Réelle
06:30:00;46;Réelle
06:30:00;46;Réelle
06:00:00;52;Réelle
06:00:00;52;Réelle
05:30:00;50;Réelle
05:30:00;50;Réelle
05:00:00;50;Réelle
05:00:00;50;Réelle
04:30:00;52;Réelle
04:30:00;52;Réelle
04:00:00;50;Réelle
04:00:00;50;Réelle
03:30:00;52;Réelle
03:30:00;52;Réelle
03:00:00;50;Réelle
03:00:00;50;Réelle
02:30:00;52;Réelle
02:30:00;52;Réelle
02:00:00;50;Réelle
02:00:00;50;Réelle
01:30:00;2296;Réelle
01:30:00;2296;Réelle
01:00:00;978;Réelle
01:00:00;978;Réelle
00:30:00;50;Réelle
00:30:00;50;Réelle

17/07/2021;;
00:00:00;52;Réelle
23:30:00;50;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;48;Réelle
21:30:00;42;Réelle
21:00:00;34;Réelle
20:30:00;12;Réelle
20:00:00;0;Réelle
19:30:00;564;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:00:00;0;Réelle
17:30:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:00:00;8;Réelle
15:30:00;192;Réelle
15:00:00;176;Réelle
14:30:00;186;Réelle
14:00:00;298;Réelle
13:30:00;674;Réelle
13:00:00;2310;Réelle
12:30:00;1270;Réelle
12:00:00;378;Réelle
11:30:00;344;Réelle
11:00:00;220;Réelle
10:30:00;352;Réelle
10:00:00;164;Réelle
09:30:00;294;Réelle
09:00:00;538;Réelle
08:30:00;224;Réelle
08:00:00;166;Réelle
07:30:00;182;Réelle
07:00:00;196;Réelle
06:30:00;178;Réelle
06:00:00;206;Réelle
05:30:00;936;Réelle
05:00:00;522;Réelle
04:30:00;648;Réelle
04:00:00;550;Réelle
03:30:00;194;Réelle
03:00:00;186;Réelle
02:30:00;194;Réelle
02:00:00;188;Réelle
01:30:00;2034;Réelle
01:00:00;1044;Réelle
00:30:00;200;Réelle

16/07/2021;;
00:00:00;24;Réelle
23:30:00;36;Réelle
23:00:00;54;Réelle
22:30:00;58;Réelle
22:00:00;50;Réelle
21:30:00;116;Réelle
21:00:00;4;Réelle
20:30:00;0;Réelle
20:00:00;0;Réelle
19:30:00;0;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:00:00;0;Réelle
17:30:00;148;Réelle
17:00:00;400;Réelle
16:30:00;310;Réelle
16:00:00;224;Réelle
15:30:00;246;Réelle
15:00:00;244;Réelle
14:30:00;328;Réelle
14:00:00;356;Réelle
13:30:00;592;Réelle
13:00:00;936;Réelle
12:30:00;970;Réelle
12:00:00;362;Réelle
11:30:00;384;Réelle
11:00:00;416;Réelle
10:30:00;426;Réelle
10:00:00;448;Réelle
09:30:00;614;Réelle
09:00:00;522;Réelle
08:30:00;476;Réelle
08:00:00;540;Réelle
07:30:00;698;Réelle
07:00:00;188;Réelle
06:30:00;50;Réelle
06:00:00;54;Réelle
05:30:00;50;Réelle
05:00:00;52;Réelle
04:30:00;50;Réelle
04:00:00;50;Réelle
03:30:00;52;Réelle
03:00:00;50;Réelle
02:30:00;52;Réelle
02:00:00;50;Réelle
01:30:00;2632;Réelle
01:00:00;950;Réelle
00:30:00;50;Réelle

15/07/2021;;
00:00:00;50;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;52;Réelle
21:30:00;48;Réelle
21:00:00;42;Réelle
20:30:00;42;Réelle
20:00:00;30;Réelle
19:30:00;0;Réelle
19:00:00;18;Réelle
18:30:00;18;Réelle
18:00:00;2;Réelle
17:30:00;0;Réelle
17:00:00;0;Réelle
16:30:00;0;Réelle
16:00:00;0;Réelle
15:30:00;0;Réelle
15:00:00;2;Réelle
14:30:00;0;Réelle
14:00:00;0;Réelle
13:30:00;1858;Réelle
13:00:00;2958;Réelle
12:30:00;836;Réelle
12:00:00;0;Réelle
11:30:00;56;Réelle
11:00:00;204;Réelle
10:30:00;284;Réelle
10:00:00;344;Réelle
09:30:00;360;Réelle
09:00:00;570;Réelle
08:30:00;370;Réelle
08:00:00;522;Réelle
07:30:00;772;Réelle
07:00:00;498;Réelle
06:30:00;326;Réelle
06:00:00;386;Réelle
05:30:00;334;Réelle
05:00:00;312;Réelle
04:30:00;312;Réelle
04:00:00;318;Réelle
03:30:00;304;Réelle
03:00:00;324;Réelle
02:30:00;316;Réelle
02:00:00;320;Réelle
01:30:00;2698;Réelle
01:00:00;1138;Réelle
00:30:00;314;Réelle

14/07/2021;;
00:00:00;308;Réelle
23:30:00;370;Réelle
23:00:00;594;Réelle
22:30:00;808;Réelle
22:00:00;882;Réelle
21:30:00;472;Réelle
21:00:00;472;Réelle
20:30:00;538;Réelle
20:00:00;526;Réelle
19:30:00;732;Réelle
19:00:00;1368;Réelle
18:30:00;1590;Réelle
18:00:00;598;Réelle
17:30:00;436;Réelle
17:00:00;422;Réelle
16:30:00;424;Réelle
16:00:00;446;Réelle
15:30:00;432;Réelle
15:00:00;434;Réelle
14:30:00;522;Réelle
14:00:00;428;Réelle
13:30:00;912;Réelle
13:00:00;2754;Réelle
12:30:00;1238;Réelle
12:00:00;454;Réelle
11:30:00;432;Réelle
11:00:00;434;Réelle
10:30:00;514;Réelle
10:00:00;466;Réelle
09:30:00;532;Réelle
09:00:00;456;Réelle
08:30:00;468;Réelle
08:00:00;572;Réelle
07:30:00;716;Réelle
07:00:00;120;Réelle
06:30:00;48;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;52;Réelle
04:00:00;1126;Réelle
03:30:00;90;Réelle
03:00:00;756;Réelle
02:30:00;446;Réelle
02:00:00;52;Réelle
01:30:00;2342;Réelle
01:00:00;958;Réelle
00:30:00;50;Réelle

13/07/2021;;
00:00:00;50;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;50;Réelle
21:30:00;44;Réelle
21:00:00;40;Réelle
20:30:00;42;Réelle
20:00:00;26;Réelle
19:30:00;482;Réelle
19:00:00;34;Réelle
18:30:00;110;Réelle
18:00:00;292;Réelle
17:30:00;238;Réelle
17:00:00;210;Réelle
16:30:00;336;Réelle
16:00:00;360;Réelle
15:30:00;366;Réelle
15:00:00;372;Réelle
14:30:00;686;Réelle
14:00:00;400;Réelle
13:30:00;1164;Réelle
13:00:00;2988;Réelle
12:30:00;1572;Réelle
12:00:00;430;Réelle
11:30:00;592;Réelle
11:00:00;578;Réelle
10:30:00;634;Réelle
10:00:00;506;Réelle
09:30:00;746;Réelle
09:00:00;462;Réelle
08:30:00;562;Réelle
08:00:00;560;Réelle
07:30:00;132;Réelle
07:00:00;44;Réelle
06:30:00;48;Réelle
06:00:00;54;Réelle
05:30:00;50;Réelle
05:00:00;50;Réelle
04:30:00;52;Réelle
04:00:00;50;Réelle
03:30:00;52;Réelle
03:00:00;50;Réelle
02:30:00;50;Réelle
02:00:00;52;Réelle
01:30:00;2312;Réelle
01:00:00;944;Réelle
00:30:00;52;Réelle

12/07/2021;;
00:00:00;50;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;52;Réelle
21:30:00;48;Réelle
21:00:00;44;Réelle
20:30:00;96;Réelle
20:00:00;234;Réelle
19:30:00;450;Réelle
19:00:00;348;Réelle
18:30:00;354;Réelle
18:00:00;310;Réelle
17:30:00;390;Réelle
17:00:00;428;Réelle
16:30:00;420;Réelle
16:00:00;524;Réelle
15:30:00;754;Réelle
15:00:00;516;Réelle
14:30:00;434;Réelle
14:00:00;1402;Réelle
13:30:00;2114;Réelle
13:00:00;2678;Réelle
12:30:00;1478;Réelle
12:00:00;424;Réelle
11:30:00;420;Réelle
11:00:00;426;Réelle
10:30:00;436;Réelle
10:00:00;450;Réelle
09:30:00;514;Réelle
09:00:00;470;Réelle
08:30:00;468;Réelle
08:00:00;608;Réelle
07:30:00;562;Réelle
07:00:00;40;Réelle
06:30:00;48;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;52;Réelle
04:00:00;118;Réelle
03:30:00;148;Réelle
03:00:00;584;Réelle
02:30:00;898;Réelle
02:00:00;292;Réelle
01:30:00;2680;Réelle
01:00:00;924;Réelle
00:30:00;50;Réelle

11/07/2021;;
00:00:00;50;Réelle
23:30:00;52;Réelle
23:00:00;50;Réelle
22:30:00;52;Réelle
22:00:00;48;Réelle
21:30:00;42;Réelle
21:00:00;36;Réelle
20:30:00;0;Réelle
20:00:00;22;Réelle
19:30:00;0;Réelle
19:00:00;0;Réelle
18:30:00;0;Réelle
18:00:00;0;Réelle
17:30:00;6;Réelle
17:00:00;32;Réelle
16:30:00;32;Réelle
16:00:00;28;Réelle
15:30:00;150;Réelle
15:00:00;152;Réelle
14:30:00;308;Réelle
14:00:00;320;Réelle
13:30:00;360;Réelle
13:00:00;1060;Réelle
12:30:00;718;Réelle
12:00:00;372;Réelle
11:30:00;396;Réelle
11:00:00;426;Réelle
10:30:00;380;Réelle
10:00:00;448;Réelle
09:30:00;172;Réelle
09:00:00;196;Réelle
08:30:00;36;Réelle
08:00:00;40;Réelle
07:30:00;40;Réelle
07:00:00;40;Réelle
06:30:00;48;Réelle
06:00:00;52;Réelle
05:30:00;52;Réelle
05:00:00;50;Réelle
04:30:00;50;Réelle
04:00:00;52;Réelle
03:30:00;50;Réelle
03:00:00;52;Réelle
02:30:00;50;Réelle
02:00:00;636;Réelle
01:30:00;2678;Réelle
01:00:00;944;Réelle
00:30:00;50;Réelle

10/07/2021;;
00:00:00;52;Réelle
00:00:00;52;Réelle
