
Recapitulatif de mes puissances atteintes en W

Date et heure de releve par le distributeur;Puissance atteinte (W);Nature de la donnee
07:00:00;50;Reelle
06:30:00;88;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:00:00;370;Reelle
02:30:00;422;Reelle
02:00:00;1760;Reelle
01:30:00;2948;Reelle
01:00:00;1280;Reelle
00:30:00;436;Reelle

12/10/2021;;
00:00:00;480;Reelle
00:00:00;480;Reelle
23:30:00;590;Reelle
23:30:00;590;Reelle
23:00:00;778;Reelle
23:00:00;778;Reelle
22:30:00;1438;Reelle
22:30:00;1438;Reelle
22:00:00;1108;Reelle
22:00:00;1108;Reelle
21:30:00;708;Reelle
21:30:00;708;Reelle
21:00:00;852;Reelle
21:00:00;852;Reelle
20:30:00;736;Reelle
20:30:00;736;Reelle
20:00:00;834;Reelle
20:00:00;834;Reelle
19:30:00;1162;Reelle
19:30:00;1162;Reelle
19:00:00;206;Reelle
19:00:00;206;Reelle
18:30:00;154;Reelle
18:30:00;154;Reelle
18:00:00;186;Reelle
18:00:00;186;Reelle
17:30:00;38;Reelle
17:30:00;38;Reelle
17:00:00;28;Reelle
17:00:00;28;Reelle
16:30:00;20;Reelle
16:30:00;20;Reelle
16:00:00;4;Reelle
16:00:00;4;Reelle
15:30:00;262;Reelle
15:30:00;262;Reelle
15:00:00;364;Reelle
15:00:00;364;Reelle
14:30:00;328;Reelle
14:30:00;328;Reelle
14:00:00;338;Reelle
14:00:00;338;Reelle
13:30:00;2172;Reelle
13:30:00;2172;Reelle
13:00:00;2168;Reelle
13:00:00;2168;Reelle
12:30:00;838;Reelle
12:30:00;838;Reelle
12:00:00;448;Reelle
12:00:00;448;Reelle
11:30:00;398;Reelle
11:30:00;398;Reelle
11:00:00;450;Reelle
11:00:00;450;Reelle
10:30:00;546;Reelle
10:30:00;546;Reelle
10:00:00;1168;Reelle
10:00:00;1168;Reelle
09:30:00;676;Reelle
09:30:00;676;Reelle
09:00:00;536;Reelle
09:00:00;536;Reelle
08:30:00;744;Reelle
08:30:00;744;Reelle
08:00:00;1082;Reelle
08:00:00;1082;Reelle
07:30:00;1014;Reelle
07:30:00;1014;Reelle
07:00:00;326;Reelle
07:00:00;326;Reelle
06:30:00;266;Reelle
06:30:00;266;Reelle
06:00:00;52;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:30:00;50;Reelle
05:00:00;52;Reelle
05:00:00;52;Reelle
04:30:00;50;Reelle
04:30:00;50;Reelle
04:00:00;50;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:30:00;52;Reelle
03:00:00;50;Reelle
03:00:00;50;Reelle
02:30:00;52;Reelle
02:30:00;52;Reelle
02:00:00;1300;Reelle
02:00:00;1300;Reelle
01:30:00;2958;Reelle
01:30:00;2958;Reelle
01:00:00;1316;Reelle
01:00:00;1316;Reelle
00:30:00;482;Reelle
00:30:00;482;Reelle

11/10/2021;;
00:00:00;486;Reelle
23:30:00;662;Reelle
23:00:00;776;Reelle
22:30:00;1318;Reelle
22:00:00;980;Reelle
21:30:00;640;Reelle
21:00:00;590;Reelle
20:30:00;636;Reelle
20:00:00;802;Reelle
19:30:00;788;Reelle
19:00:00;782;Reelle
18:30:00;2414;Reelle
18:00:00;208;Reelle
17:30:00;0;Reelle
17:00:00;10;Reelle
16:30:00;0;Reelle
16:00:00;130;Reelle
15:30:00;622;Reelle
15:00:00;394;Reelle
14:30:00;814;Reelle
14:00:00;304;Reelle
13:30:00;1140;Reelle
13:00:00;2018;Reelle
12:30:00;1340;Reelle
12:00:00;338;Reelle
11:30:00;1284;Reelle
11:00:00;1180;Reelle
10:30:00;386;Reelle
10:00:00;468;Reelle
09:30:00;984;Reelle
09:00:00;588;Reelle
08:30:00;686;Reelle
08:00:00;1014;Reelle
07:30:00;1290;Reelle
07:00:00;624;Reelle
06:30:00;758;Reelle
06:00:00;494;Reelle
05:30:00;496;Reelle
05:00:00;494;Reelle
04:30:00;450;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:00:00;628;Reelle
02:30:00;496;Reelle
02:00:00;52;Reelle
01:30:00;2598;Reelle
01:00:00;976;Reelle
00:30:00;50;Reelle

10/10/2021;;
00:00:00;52;Reelle
23:30:00;50;Reelle
23:00:00;50;Reelle
22:30:00;1104;Reelle
22:00:00;1002;Reelle
21:30:00;560;Reelle
21:00:00;552;Reelle
20:30:00;606;Reelle
20:00:00;724;Reelle
19:30:00;920;Reelle
19:00:00;1236;Reelle
18:30:00;1636;Reelle
18:00:00;1728;Reelle
17:30:00;680;Reelle
17:00:00;770;Reelle
16:30:00;1340;Reelle
16:00:00;914;Reelle
15:30:00;382;Reelle
15:00:00;334;Reelle
14:30:00;650;Reelle
14:00:00;1930;Reelle
13:30:00;1748;Reelle
13:00:00;3088;Reelle
12:30:00;1526;Reelle
12:00:00;1522;Reelle
11:30:00;1042;Reelle
11:00:00;1794;Reelle
10:30:00;1436;Reelle
10:00:00;1038;Reelle
09:30:00;942;Reelle
09:00:00;852;Reelle
08:30:00;728;Reelle
08:00:00;346;Reelle
07:30:00;52;Reelle
07:00:00;50;Reelle
06:30:00;50;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:00:00;52;Reelle
04:30:00;50;Reelle
04:00:00;52;Reelle
03:30:00;242;Reelle
03:00:00;398;Reelle
02:30:00;398;Reelle
02:00:00;1112;Reelle
01:30:00;2880;Reelle
01:00:00;1244;Reelle
00:30:00;394;Reelle

09/10/2021;;
00:00:00;424;Reelle
23:30:00;512;Reelle
23:00:00;684;Reelle
22:30:00;994;Reelle
22:00:00;984;Reelle
21:30:00;646;Reelle
21:00:00;624;Reelle
20:30:00;686;Reelle
20:00:00;796;Reelle
19:30:00;50;Reelle
19:00:00;116;Reelle
18:30:00;4;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;0;Reelle
15:30:00;0;Reelle
15:00:00;10;Reelle
14:30:00;258;Reelle
14:00:00;578;Reelle
13:30:00;1568;Reelle
13:00:00;1376;Reelle
12:30:00;812;Reelle
12:00:00;638;Reelle
11:30:00;352;Reelle
11:00:00;376;Reelle
10:30:00;1026;Reelle
10:00:00;534;Reelle
09:30:00;1622;Reelle
09:00:00;436;Reelle
08:30:00;46;Reelle
08:00:00;132;Reelle
07:30:00;112;Reelle
07:00:00;50;Reelle
06:30:00;464;Reelle
06:00:00;400;Reelle
05:30:00;404;Reelle
05:00:00;392;Reelle
04:30:00;404;Reelle
04:00:00;414;Reelle
03:30:00;426;Reelle
03:00:00;412;Reelle
02:30:00;420;Reelle
02:00:00;666;Reelle
01:30:00;2886;Reelle
01:00:00;1250;Reelle
00:30:00;432;Reelle

08/10/2021;;
00:00:00;424;Reelle
23:30:00;516;Reelle
23:00:00;622;Reelle
22:30:00;978;Reelle
22:00:00;592;Reelle
21:30:00;52;Reelle
21:00:00;50;Reelle
20:30:00;50;Reelle
20:00:00;52;Reelle
19:30:00;600;Reelle
19:00:00;1328;Reelle
18:30:00;1428;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;0;Reelle
15:30:00;0;Reelle
15:00:00;0;Reelle
14:30:00;0;Reelle
14:00:00;264;Reelle
13:30:00;938;Reelle
13:00:00;1752;Reelle
12:30:00;918;Reelle
12:00:00;310;Reelle
11:30:00;468;Reelle
11:00:00;968;Reelle
10:30:00;532;Reelle
10:00:00;550;Reelle
09:30:00;562;Reelle
09:00:00;614;Reelle
08:30:00;1020;Reelle
08:00:00;918;Reelle
07:30:00;442;Reelle
07:00:00;390;Reelle
06:30:00;1690;Reelle
06:00:00;1276;Reelle
05:30:00;1284;Reelle
05:00:00;1106;Reelle
04:30:00;1004;Reelle
04:00:00;1304;Reelle
03:30:00;1162;Reelle
03:00:00;634;Reelle
02:30:00;426;Reelle
02:00:00;414;Reelle
01:30:00;2748;Reelle
01:00:00;1258;Reelle
00:30:00;442;Reelle

07/10/2021;;
00:00:00;474;Reelle
23:30:00;658;Reelle
23:00:00;712;Reelle
22:30:00;1242;Reelle
22:00:00;992;Reelle
21:30:00;568;Reelle
21:00:00;56;Reelle
20:30:00;50;Reelle
20:00:00;106;Reelle
19:30:00;70;Reelle
19:00:00;40;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;4;Reelle
16:00:00;0;Reelle
15:30:00;0;Reelle
15:00:00;2;Reelle
14:30:00;2;Reelle
14:00:00;448;Reelle
13:30:00;3292;Reelle
13:00:00;1196;Reelle
12:30:00;850;Reelle
12:00:00;346;Reelle
11:30:00;336;Reelle
11:00:00;462;Reelle
10:30:00;380;Reelle
10:00:00;394;Reelle
09:30:00;394;Reelle
09:00:00;620;Reelle
08:30:00;566;Reelle
08:00:00;146;Reelle
07:30:00;52;Reelle
07:00:00;50;Reelle
06:30:00;620;Reelle
06:00:00;394;Reelle
05:30:00;392;Reelle
05:00:00;390;Reelle
04:30:00;418;Reelle
04:00:00;412;Reelle
03:30:00;432;Reelle
03:00:00;400;Reelle
02:30:00;426;Reelle
02:00:00;852;Reelle
01:30:00;2944;Reelle
01:00:00;1272;Reelle
00:30:00;444;Reelle

06/10/2021;;
00:00:00;466;Reelle
23:30:00;650;Reelle
23:00:00;770;Reelle
22:30:00;1322;Reelle
22:00:00;102;Reelle
21:30:00;92;Reelle
21:00:00;52;Reelle
20:30:00;50;Reelle
20:00:00;52;Reelle
19:30:00;132;Reelle
19:00:00;1136;Reelle
18:30:00;1188;Reelle
18:00:00;798;Reelle
17:30:00;512;Reelle
17:00:00;346;Reelle
16:30:00;350;Reelle
16:00:00;346;Reelle
15:30:00;362;Reelle
15:00:00;356;Reelle
14:30:00;412;Reelle
14:00:00;1092;Reelle
13:30:00;3064;Reelle
13:00:00;2696;Reelle
12:30:00;1564;Reelle
12:00:00;542;Reelle
11:30:00;832;Reelle
11:00:00;696;Reelle
10:30:00;428;Reelle
10:00:00;426;Reelle
09:30:00;712;Reelle
09:00:00;678;Reelle
08:30:00;560;Reelle
08:00:00;542;Reelle
07:30:00;52;Reelle
07:00:00;50;Reelle
06:30:00;322;Reelle
06:00:00;530;Reelle
05:30:00;564;Reelle
05:00:00;642;Reelle
04:30:00;1010;Reelle
04:00:00;1536;Reelle
03:30:00;500;Reelle
03:00:00;1058;Reelle
02:30:00;1048;Reelle
02:00:00;432;Reelle
01:30:00;2892;Reelle
01:00:00;1260;Reelle
00:30:00;432;Reelle

05/10/2021;;
00:00:00;430;Reelle
00:00:00;430;Reelle
23:30:00;568;Reelle
23:30:00;568;Reelle
23:00:00;716;Reelle
23:00:00;716;Reelle
22:30:00;1194;Reelle
22:30:00;1194;Reelle
22:00:00;880;Reelle
22:00:00;880;Reelle
21:30:00;50;Reelle
21:30:00;50;Reelle
21:00:00;50;Reelle
21:00:00;50;Reelle
20:30:00;52;Reelle
20:30:00;52;Reelle
20:00:00;60;Reelle
20:00:00;60;Reelle
19:30:00;636;Reelle
19:30:00;636;Reelle
19:00:00;2686;Reelle
19:00:00;2686;Reelle
18:30:00;1432;Reelle
18:30:00;1432;Reelle
18:00:00;1082;Reelle
18:00:00;1082;Reelle
17:30:00;782;Reelle
17:30:00;782;Reelle
17:00:00;786;Reelle
17:00:00;786;Reelle
16:30:00;518;Reelle
16:30:00;518;Reelle
16:00:00;562;Reelle
16:00:00;562;Reelle
15:30:00;756;Reelle
15:30:00;756;Reelle
15:00:00;336;Reelle
15:00:00;336;Reelle
14:30:00;328;Reelle
14:30:00;328;Reelle
14:00:00;354;Reelle
14:00:00;354;Reelle
13:30:00;2828;Reelle
13:30:00;2828;Reelle
13:00:00;3120;Reelle
13:00:00;3120;Reelle
12:30:00;1478;Reelle
12:30:00;1478;Reelle
12:00:00;800;Reelle
12:00:00;800;Reelle
11:30:00;1742;Reelle
11:30:00;1742;Reelle
11:00:00;2334;Reelle
11:00:00;2334;Reelle
10:30:00;748;Reelle
10:30:00;748;Reelle
10:00:00;574;Reelle
10:00:00;574;Reelle
09:30:00;594;Reelle
09:30:00;594;Reelle
09:00:00;2014;Reelle
09:00:00;2014;Reelle
08:30:00;514;Reelle
08:30:00;514;Reelle
08:00:00;680;Reelle
08:00:00;680;Reelle
07:30:00;844;Reelle
07:30:00;844;Reelle
07:00:00;52;Reelle
07:00:00;52;Reelle
06:30:00;82;Reelle
06:30:00;82;Reelle
06:00:00;52;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:30:00;50;Reelle
05:00:00;148;Reelle
05:00:00;148;Reelle
04:30:00;262;Reelle
04:30:00;262;Reelle
04:00:00;624;Reelle
04:00:00;624;Reelle
03:30:00;1426;Reelle
03:30:00;1426;Reelle
03:00:00;1456;Reelle
03:00:00;1456;Reelle
02:30:00;80;Reelle
02:30:00;80;Reelle
02:00:00;2098;Reelle
02:00:00;2098;Reelle
01:30:00;2946;Reelle
01:30:00;2946;Reelle
01:00:00;1258;Reelle
01:00:00;1258;Reelle
00:30:00;436;Reelle
00:30:00;436;Reelle

04/10/2021;;
00:00:00;448;Reelle
23:30:00;600;Reelle
23:00:00;754;Reelle
22:30:00;1334;Reelle
22:00:00;978;Reelle
21:30:00;554;Reelle
21:00:00;726;Reelle
20:30:00;868;Reelle
20:00:00;490;Reelle
19:30:00;1180;Reelle
19:00:00;1208;Reelle
18:30:00;980;Reelle
18:00:00;210;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;980;Reelle
15:30:00;0;Reelle
15:00:00;956;Reelle
14:30:00;502;Reelle
14:00:00;90;Reelle
13:30:00;1334;Reelle
13:00:00;1684;Reelle
12:30:00;920;Reelle
12:00:00;314;Reelle
11:30:00;328;Reelle
11:00:00;352;Reelle
10:30:00;540;Reelle
10:00:00;418;Reelle
09:30:00;734;Reelle
09:00:00;420;Reelle
08:30:00;626;Reelle
08:00:00;1116;Reelle
07:30:00;1170;Reelle
07:00:00;642;Reelle
06:30:00;584;Reelle
06:00:00;50;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;50;Reelle
04:00:00;52;Reelle
03:30:00;50;Reelle
03:00:00;88;Reelle
02:30:00;604;Reelle
02:00:00;1808;Reelle
01:30:00;2956;Reelle
01:00:00;1304;Reelle
00:30:00;456;Reelle

03/10/2021;;
00:00:00;440;Reelle
23:30:00;488;Reelle
23:00:00;718;Reelle
22:30:00;1352;Reelle
22:00:00;972;Reelle
21:30:00;544;Reelle
21:00:00;528;Reelle
20:30:00;710;Reelle
20:00:00;730;Reelle
19:30:00;1096;Reelle
19:00:00;1344;Reelle
18:30:00;932;Reelle
18:00:00;1038;Reelle
17:30:00;2142;Reelle
17:00:00;514;Reelle
16:30:00;860;Reelle
16:00:00;264;Reelle
15:30:00;462;Reelle
15:00:00;820;Reelle
14:30:00;688;Reelle
14:00:00;1382;Reelle
13:30:00;4298;Reelle
13:00:00;3704;Reelle
12:30:00;2002;Reelle
12:00:00;3256;Reelle
11:30:00;1874;Reelle
11:00:00;1078;Reelle
10:30:00;1750;Reelle
10:00:00;612;Reelle
09:30:00;850;Reelle
09:00:00;812;Reelle
08:30:00;802;Reelle
08:00:00;428;Reelle
07:30:00;656;Reelle
07:00:00;52;Reelle
06:30:00;50;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:00:00;52;Reelle
04:30:00;50;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:00:00;50;Reelle
02:30:00;52;Reelle
02:00:00;50;Reelle
01:30:00;1660;Reelle
01:00:00;938;Reelle
00:30:00;52;Reelle

02/10/2021;;
00:00:00;50;Reelle
23:30:00;494;Reelle
23:00:00;750;Reelle
22:30:00;1256;Reelle
22:00:00;960;Reelle
21:30:00;484;Reelle
21:00:00;516;Reelle
20:30:00;464;Reelle
20:00:00;510;Reelle
19:30:00;510;Reelle
19:00:00;676;Reelle
18:30:00;1150;Reelle
18:00:00;1642;Reelle
17:30:00;1022;Reelle
17:00:00;700;Reelle
16:30:00;416;Reelle
16:00:00;482;Reelle
15:30:00;382;Reelle
15:00:00;392;Reelle
14:30:00;412;Reelle
14:00:00;1754;Reelle
13:30:00;2762;Reelle
13:00:00;2700;Reelle
12:30:00;1180;Reelle
12:00:00;398;Reelle
11:30:00;394;Reelle
11:00:00;408;Reelle
10:30:00;552;Reelle
10:00:00;718;Reelle
09:30:00;946;Reelle
09:00:00;936;Reelle
08:30:00;550;Reelle
08:00:00;484;Reelle
07:30:00;808;Reelle
07:00:00;52;Reelle
06:30:00;50;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;862;Reelle
03:30:00;52;Reelle
03:00:00;906;Reelle
02:30:00;614;Reelle
02:00:00;1010;Reelle
01:30:00;2724;Reelle
01:00:00;1094;Reelle
00:30:00;236;Reelle

01/10/2021;;
00:00:00;280;Reelle
00:00:00;280;Reelle
23:30:00;458;Reelle
23:30:00;458;Reelle
23:00:00;574;Reelle
23:00:00;574;Reelle
22:30:00;874;Reelle
22:30:00;874;Reelle
22:00:00;764;Reelle
22:00:00;764;Reelle
21:30:00;706;Reelle
21:30:00;706;Reelle
21:00:00;502;Reelle
21:00:00;502;Reelle
20:30:00;732;Reelle
20:30:00;732;Reelle
20:00:00;440;Reelle
20:00:00;440;Reelle
19:30:00;868;Reelle
19:30:00;868;Reelle
19:00:00;1748;Reelle
19:00:00;1748;Reelle
18:30:00;1132;Reelle
18:30:00;1132;Reelle
18:00:00;1198;Reelle
18:00:00;1198;Reelle
17:30:00;760;Reelle
17:30:00;760;Reelle
17:00:00;554;Reelle
17:00:00;554;Reelle
16:30:00;1172;Reelle
16:30:00;1172;Reelle
16:00:00;440;Reelle
16:00:00;440;Reelle
15:30:00;430;Reelle
15:30:00;430;Reelle
15:00:00;334;Reelle
15:00:00;334;Reelle
14:30:00;414;Reelle
14:30:00;414;Reelle
14:00:00;534;Reelle
14:00:00;534;Reelle
13:30:00;1804;Reelle
13:30:00;1804;Reelle
13:00:00;2940;Reelle
13:00:00;2940;Reelle
12:30:00;1398;Reelle
12:30:00;1398;Reelle
12:00:00;1214;Reelle
12:00:00;1214;Reelle
11:30:00;458;Reelle
11:30:00;458;Reelle
11:00:00;608;Reelle
11:00:00;608;Reelle
10:30:00;898;Reelle
10:30:00;898;Reelle
10:00:00;480;Reelle
10:00:00;480;Reelle
09:30:00;682;Reelle
09:30:00;682;Reelle
09:00:00;538;Reelle
09:00:00;538;Reelle
08:30:00;462;Reelle
08:30:00;462;Reelle
08:00:00;770;Reelle
08:00:00;770;Reelle
07:30:00;696;Reelle
07:30:00;696;Reelle
07:00:00;366;Reelle
07:00:00;366;Reelle
06:30:00;206;Reelle
06:30:00;206;Reelle
06:00:00;222;Reelle
06:00:00;222;Reelle
05:30:00;210;Reelle
05:30:00;210;Reelle
05:00:00;218;Reelle
05:00:00;218;Reelle
04:30:00;202;Reelle
04:30:00;202;Reelle
04:00:00;204;Reelle
04:00:00;204;Reelle
03:30:00;216;Reelle
03:30:00;216;Reelle
03:00:00;214;Reelle
03:00:00;214;Reelle
02:30:00;218;Reelle
02:30:00;218;Reelle
02:00:00;360;Reelle
02:00:00;360;Reelle
01:30:00;2790;Reelle
01:30:00;2790;Reelle
01:00:00;1076;Reelle
01:00:00;1076;Reelle
00:30:00;214;Reelle
00:30:00;214;Reelle

30/09/2021;;
00:00:00;220;Reelle
23:30:00;244;Reelle
23:00:00;838;Reelle
22:30:00;846;Reelle
22:00:00;752;Reelle
21:30:00;292;Reelle
21:00:00;406;Reelle
20:30:00;436;Reelle
20:00:00;538;Reelle
19:30:00;394;Reelle
19:00:00;750;Reelle
18:30:00;808;Reelle
18:00:00;950;Reelle
17:30:00;208;Reelle
17:00:00;154;Reelle
16:30:00;174;Reelle
16:00:00;392;Reelle
15:30:00;138;Reelle
15:00:00;546;Reelle
14:30:00;884;Reelle
14:00:00;678;Reelle
13:30:00;2634;Reelle
13:00:00;2954;Reelle
12:30:00;1336;Reelle
12:00:00;430;Reelle
11:30:00;356;Reelle
11:00:00;362;Reelle
10:30:00;376;Reelle
10:00:00;384;Reelle
09:30:00;402;Reelle
09:00:00;620;Reelle
08:30:00;518;Reelle
08:00:00;128;Reelle
07:30:00;52;Reelle
07:00:00;50;Reelle
06:30:00;52;Reelle
06:00:00;50;Reelle
05:30:00;52;Reelle
05:00:00;250;Reelle
04:30:00;454;Reelle
04:00:00;458;Reelle
03:30:00;466;Reelle
03:00:00;478;Reelle
02:30:00;496;Reelle
02:00:00;496;Reelle
01:30:00;3010;Reelle
01:00:00;1370;Reelle
00:30:00;510;Reelle

29/09/2021;;
00:00:00;572;Reelle
23:30:00;618;Reelle
23:00:00;698;Reelle
22:30:00;1070;Reelle
22:00:00;1054;Reelle
21:30:00;198;Reelle
21:00:00;50;Reelle
20:30:00;52;Reelle
20:00:00;50;Reelle
19:30:00;46;Reelle
19:00:00;74;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;10;Reelle
17:00:00;0;Reelle
16:30:00;4;Reelle
16:00:00;0;Reelle
15:30:00;0;Reelle
15:00:00;0;Reelle
14:30:00;0;Reelle
14:00:00;42;Reelle
13:30:00;400;Reelle
13:00:00;1236;Reelle
12:30:00;998;Reelle
12:00:00;394;Reelle
11:30:00;356;Reelle
11:00:00;366;Reelle
10:30:00;368;Reelle
10:00:00;372;Reelle
09:30:00;530;Reelle
09:00:00;498;Reelle
08:30:00;420;Reelle
08:00:00;124;Reelle
07:30:00;50;Reelle
07:00:00;52;Reelle
06:30:00;50;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:00:00;52;Reelle
04:30:00;200;Reelle
04:00:00;1156;Reelle
03:30:00;526;Reelle
03:00:00;542;Reelle
02:30:00;1578;Reelle
02:00:00;550;Reelle
01:30:00;3062;Reelle
01:00:00;1350;Reelle
00:30:00;492;Reelle

28/09/2021;;
00:00:00;478;Reelle
23:30:00;578;Reelle
23:00:00;646;Reelle
22:30:00;1034;Reelle
22:00:00;726;Reelle
21:30:00;52;Reelle
21:00:00;50;Reelle
20:30:00;50;Reelle
20:00:00;52;Reelle
19:30:00;44;Reelle
19:00:00;364;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;18;Reelle
17:00:00;4;Reelle
16:30:00;2;Reelle
16:00:00;4;Reelle
15:30:00;4;Reelle
15:00:00;0;Reelle
14:30:00;4;Reelle
14:00:00;0;Reelle
13:30:00;300;Reelle
13:00:00;3356;Reelle
12:30:00;1066;Reelle
12:00:00;0;Reelle
11:30:00;20;Reelle
11:00:00;32;Reelle
10:30:00;36;Reelle
10:00:00;34;Reelle
09:30:00;36;Reelle
09:00:00;42;Reelle
08:30:00;266;Reelle
08:00:00;226;Reelle
07:30:00;50;Reelle
07:00:00;52;Reelle
06:30:00;138;Reelle
06:00:00;386;Reelle
05:30:00;412;Reelle
05:00:00;396;Reelle
04:30:00;418;Reelle
04:00:00;1128;Reelle
03:30:00;492;Reelle
03:00:00;1000;Reelle
02:30:00;1016;Reelle
02:00:00;428;Reelle
01:30:00;2666;Reelle
01:00:00;1272;Reelle
00:30:00;428;Reelle

27/09/2021;;
00:00:00;438;Reelle
23:30:00;496;Reelle
23:00:00;660;Reelle
22:30:00;1024;Reelle
22:00:00;670;Reelle
21:30:00;52;Reelle
21:00:00;118;Reelle
20:30:00;50;Reelle
20:00:00;52;Reelle
19:30:00;42;Reelle
19:00:00;100;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;8;Reelle
16:30:00;4;Reelle
16:00:00;2;Reelle
15:30:00;352;Reelle
15:00:00;364;Reelle
14:30:00;386;Reelle
14:00:00;424;Reelle
13:30:00;866;Reelle
13:00:00;2808;Reelle
12:30:00;1680;Reelle
12:00:00;338;Reelle
11:30:00;312;Reelle
11:00:00;318;Reelle
10:30:00;324;Reelle
10:00:00;340;Reelle
09:30:00;336;Reelle
09:00:00;498;Reelle
08:30:00;438;Reelle
08:00:00;652;Reelle
07:30:00;694;Reelle
07:00:00;352;Reelle
06:30:00;212;Reelle
06:00:00;198;Reelle
05:30:00;220;Reelle
05:00:00;198;Reelle
04:30:00;218;Reelle
04:00:00;202;Reelle
03:30:00;216;Reelle
03:00:00;202;Reelle
02:30:00;220;Reelle
02:00:00;200;Reelle
01:30:00;2052;Reelle
01:00:00;1048;Reelle
00:30:00;230;Reelle

26/09/2021;;
00:00:00;286;Reelle
00:00:00;286;Reelle
23:30:00;390;Reelle
23:30:00;390;Reelle
23:00:00;442;Reelle
23:00:00;442;Reelle
22:30:00;1664;Reelle
22:30:00;1664;Reelle
22:00:00;1494;Reelle
22:00:00;1494;Reelle
21:30:00;304;Reelle
21:30:00;304;Reelle
21:00:00;410;Reelle
21:00:00;410;Reelle
20:30:00;826;Reelle
20:30:00;826;Reelle
20:00:00;692;Reelle
20:00:00;692;Reelle
19:30:00;1006;Reelle
19:30:00;1006;Reelle
19:00:00;286;Reelle
19:00:00;286;Reelle
18:30:00;0;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
18:00:00;0;Reelle
17:30:00;696;Reelle
17:30:00;696;Reelle
17:00:00;0;Reelle
17:00:00;0;Reelle
16:30:00;1000;Reelle
16:30:00;1000;Reelle
16:00:00;484;Reelle
16:00:00;484;Reelle
15:30:00;20;Reelle
15:30:00;20;Reelle
15:00:00;0;Reelle
15:00:00;0;Reelle
14:30:00;20;Reelle
14:30:00;20;Reelle
14:00:00;1374;Reelle
14:00:00;1374;Reelle
13:30:00;2744;Reelle
13:30:00;2744;Reelle
13:00:00;3504;Reelle
13:00:00;3504;Reelle
12:30:00;1380;Reelle
12:30:00;1380;Reelle
12:00:00;58;Reelle
12:00:00;58;Reelle
11:30:00;36;Reelle
11:30:00;36;Reelle
11:00:00;0;Reelle
11:00:00;0;Reelle
10:30:00;0;Reelle
10:30:00;0;Reelle
10:00:00;0;Reelle
10:00:00;0;Reelle
09:30:00;124;Reelle
09:30:00;124;Reelle
09:00:00;40;Reelle
09:00:00;40;Reelle
08:30:00;42;Reelle
08:30:00;42;Reelle
08:00:00;50;Reelle
08:00:00;50;Reelle
07:30:00;50;Reelle
07:30:00;50;Reelle
07:00:00;134;Reelle
07:00:00;134;Reelle
06:30:00;404;Reelle
06:30:00;404;Reelle
06:00:00;426;Reelle
06:00:00;426;Reelle
05:30:00;408;Reelle
05:30:00;408;Reelle
05:00:00;434;Reelle
05:00:00;434;Reelle
04:30:00;416;Reelle
04:30:00;416;Reelle
04:00:00;434;Reelle
04:00:00;434;Reelle
03:30:00;428;Reelle
03:30:00;428;Reelle
03:00:00;436;Reelle
03:00:00;436;Reelle
02:30:00;440;Reelle
02:30:00;440;Reelle
02:00:00;2342;Reelle
02:00:00;2342;Reelle
01:30:00;2916;Reelle
01:30:00;2916;Reelle
01:00:00;1264;Reelle
01:00:00;1264;Reelle
00:30:00;448;Reelle
00:30:00;448;Reelle

25/09/2021;;
00:00:00;434;Reelle
23:30:00;574;Reelle
23:00:00;770;Reelle
22:30:00;376;Reelle
22:00:00;50;Reelle
21:30:00;52;Reelle
21:00:00;50;Reelle
20:30:00;52;Reelle
20:00:00;248;Reelle
19:30:00;1702;Reelle
19:00:00;2;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;0;Reelle
15:30:00;0;Reelle
15:00:00;0;Reelle
